file_url,platform_link,Handelsadato,ISIN,Verdipapirnavn,Antall,Kurs,Handelsbeløp,Kilder
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-122.jpeg?expires=1696629224&or=0&s=d6c5b1d1c4907c740f8e8050c41ea8b2,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b63ab-6469-11ee-828a-129b4cad2a96,10.06.2020,NO0010715394,ABL GROUP,20000,"4,15",82950,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-122.jpeg?expires=1696629224&or=0&s=d6c5b1d1c4907c740f8e8050c41ea8b2,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b63ab-6469-11ee-828a-129b4cad2a96,10.06.2020,NO0010715394,ABL GROUP,10000,"4,00",40000,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-122.jpeg?expires=1696629224&or=0&s=d6c5b1d1c4907c740f8e8050c41ea8b2,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b63ab-6469-11ee-828a-129b4cad2a96,10.06.2020,NO0010715394,ABL GROUP,10000,"4,00",40000,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-191.jpeg?expires=1696629224&or=0&s=34db276f73758b5ff49ba2e86c1fbd44,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66da-6469-11ee-82cf-129b4cad2a96,10.06.2020,NO0010846397,BEAR OBX X10 NORDNET N2,8000,"2,75",22000,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-191.jpeg?expires=1696629224&or=0&s=34db276f73758b5ff49ba2e86c1fbd44,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66da-6469-11ee-82cf-129b4cad2a96,10.06.2020,NO0010846397,BEAR OBX X10 NORDNET N2,−1000,"3,10",−3100,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-124.jpeg?expires=1696629224&or=0&s=12e6f2d93d4f3aeef9f1e3672a9c13da,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b63b4-6469-11ee-828c-129b4cad2a96,10.06.2020,NO0010734122,VISTIN PHARMA,−3000,"12,10",−36300,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-124.jpeg?expires=1696629224&or=0&s=12e6f2d93d4f3aeef9f1e3672a9c13da,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b63b4-6469-11ee-828c-129b4cad2a96,10.06.2020,NO0010734122,VISTIN PHARMA,−3000,"12,10",−36300,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-122.jpeg?expires=1696629224&or=0&s=d6c5b1d1c4907c740f8e8050c41ea8b2,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b63ab-6469-11ee-828a-129b4cad2a96,11.06.2020,NO0010715394,ABL GROUP,−10000,"3,90",−39000,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-109.jpeg?expires=1696629224&or=0&s=ff6f8c51f541591184aae90cdec590a1,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b636b-6469-11ee-827d-129b4cad2a96,11.06.2020,NO0010630189,BEAR AKSO ETN DNM,−50,"460,70",−23035,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-194.jpeg?expires=1696629224&or=0&s=5bb2b5e57bcc59b41fb4cd9fe06b5f2e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66e8-6469-11ee-82d2-129b4cad2a96,11.06.2020,NO0010851272,BEAR NEL DNM,50000,"0,76",38000,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-194.jpeg?expires=1696629224&or=0&s=5bb2b5e57bcc59b41fb4cd9fe06b5f2e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66e8-6469-11ee-82d2-129b4cad2a96,11.06.2020,NO0010851272,BEAR NEL DNM,30000,"0,74",22200,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-194.jpeg?expires=1696629224&or=0&s=5bb2b5e57bcc59b41fb4cd9fe06b5f2e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66e8-6469-11ee-82d2-129b4cad2a96,11.06.2020,NO0010851272,BEAR NEL DNM,29997,"0,76",22798,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-194.jpeg?expires=1696629224&or=0&s=5bb2b5e57bcc59b41fb4cd9fe06b5f2e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66e8-6469-11ee-82d2-129b4cad2a96,11.06.2020,NO0010851272,BEAR NEL DNM,20000,"0,75",15000,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-194.jpeg?expires=1696629224&or=0&s=5bb2b5e57bcc59b41fb4cd9fe06b5f2e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66e8-6469-11ee-82d2-129b4cad2a96,11.06.2020,NO0010851272,BEAR NEL DNM,3,"0,77",2,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-194.jpeg?expires=1696629224&or=0&s=5bb2b5e57bcc59b41fb4cd9fe06b5f2e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66e8-6469-11ee-82d2-129b4cad2a96,11.06.2020,NO0010851272,BEAR NEL DNM,−15000,"0,76",−11400,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-194.jpeg?expires=1696629224&or=0&s=5bb2b5e57bcc59b41fb4cd9fe06b5f2e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66e8-6469-11ee-82d2-129b4cad2a96,11.06.2020,NO0010851272,BEAR NEL DNM,−20000,"0,77",−15400,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-194.jpeg?expires=1696629224&or=0&s=5bb2b5e57bcc59b41fb4cd9fe06b5f2e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66e8-6469-11ee-82d2-129b4cad2a96,11.06.2020,NO0010851272,BEAR NEL DNM,−30000,"0,76",−22800,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-194.jpeg?expires=1696629224&or=0&s=5bb2b5e57bcc59b41fb4cd9fe06b5f2e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66e8-6469-11ee-82d2-129b4cad2a96,11.06.2020,NO0010851272,BEAR NEL DNM,−50000,"0,76",−38000,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-194.jpeg?expires=1696629224&or=0&s=5bb2b5e57bcc59b41fb4cd9fe06b5f2e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66e8-6469-11ee-82d2-129b4cad2a96,11.06.2020,NO0010851272,BEAR NEL DNM,−50000,"0,77",−38500,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-118.jpeg?expires=1696629224&or=0&s=2e4cb54050f81e0a38f4d25e172f7678,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6397-6469-11ee-8286-129b4cad2a96,11.06.2020,NO0010708886,BEAR NHY X3 ETN DNM NO 001 0708886,−4000,"4,02",−16080,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-118.jpeg?expires=1696629224&or=0&s=2e4cb54050f81e0a38f4d25e172f7678,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6397-6469-11ee-8286-129b4cad2a96,11.06.2020,NO0010708886,BEAR NHY X3 ETN DNM NO 001 0708886,−5000,"4,02",−20100,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-191.jpeg?expires=1696629224&or=0&s=34db276f73758b5ff49ba2e86c1fbd44,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66da-6469-11ee-82cf-129b4cad2a96,11.06.2020,NO0010846397,BEAR OBX X10 NORDNET N2,−8000,"3,50",−28000,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-191.jpeg?expires=1696629224&or=0&s=34db276f73758b5ff49ba2e86c1fbd44,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66da-6469-11ee-82cf-129b4cad2a96,11.06.2020,NO0010846397,BEAR OBX X10 NORDNET N2,−8000,"3,37",−26960,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-191.jpeg?expires=1696629224&or=0&s=34db276f73758b5ff49ba2e86c1fbd44,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66da-6469-11ee-82cf-129b4cad2a96,11.06.2020,NO0010846397,BEAR OBX X10 NORDNET N2,−10000,"3,64",−36400,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-191.jpeg?expires=1696629224&or=0&s=34db276f73758b5ff49ba2e86c1fbd44,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66da-6469-11ee-82cf-129b4cad2a96,11.06.2020,NO0010846397,BEAR OBX X10 NORDNET N2,−10000,"3,64",−36400,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-191.jpeg?expires=1696629224&or=0&s=34db276f73758b5ff49ba2e86c1fbd44,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66da-6469-11ee-82cf-129b4cad2a96,11.06.2020,NO0010846397,BEAR OBX X10 NORDNET N2,−10000,"3,70",−37000,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-191.jpeg?expires=1696629224&or=0&s=34db276f73758b5ff49ba2e86c1fbd44,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66da-6469-11ee-82cf-129b4cad2a96,11.06.2020,NO0010846397,BEAR OBX X10 NORDNET N2,−10000,"3,60",−36000,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-184.jpeg?expires=1696629224&or=0&s=d47a4097b60400a56602dc9e18509da0,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66b8-6469-11ee-82c8-129b4cad2a96,11.06.2020,NO0010824642,BULL NORSKHYDRO X3 NDI,10000,"4,80",48000,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-128.jpeg?expires=1696629224&or=0&s=2817237e0d46fab701ac69c076f5b4e7,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b63c8-6469-11ee-8290-129b4cad2a96,11.06.2020,NO0010747165,BULL OBX X5 DNM,10000,"14,46",144600,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-149.jpeg?expires=1696629224&or=0&s=86530d3dd5ad80c4a3526d99a0116aff,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6604-6469-11ee-82a5-129b4cad2a96,11.06.2020,NO0010792203,BULL OBX X5 NORDNET,230,"52,05",11972,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-65.jpeg?expires=1696629224&or=0&s=cc276d60f611011b38d000577e9e0bef,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61f9-6469-11ee-8251-129b4cad2a96,11.06.2020,NO0010031479,DNB,900,"134,40",120960,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-59.jpeg?expires=1696629224&or=0&s=35d2ece5be4d804663f3096e5f009f11,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61dd-6469-11ee-824b-129b4cad2a96,11.06.2020,NO0005052605,NORSK HYDRO,10 000,"26,32",263200,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-95.jpeg?expires=1696629224&or=0&s=fcbbb9fdb38d119aaef87829b3426020,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6325-6469-11ee-826f-129b4cad2a96,11.06.2020,NO0010572589,SAGA PURE,20000,"0,98",19500,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-91.jpeg?expires=1696629224&or=0&s=803951e054f1fb2b474bae36ff9d8ac3,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6311-6469-11ee-826b-129b4cad2a96,11.06.2020,NO0010571680,WALLENIUS WILHELMS,5000,"13,76",68800,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-20.jpeg?expires=1696629224&or=0&s=39af571bdd2b86b1797ec662ddc04429,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b60c1-6469-11ee-8224-129b4cad2a96,12.06.2020,NO0003049405,NEKKAR,15000,"3,50",52500,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-91.jpeg?expires=1696629224&or=0&s=803951e054f1fb2b474bae36ff9d8ac3,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6311-6469-11ee-826b-129b4cad2a96,12.06.2020,NO0010571680,WALLENIUS WILHELMS,4000,"13,96",55840,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-65.jpeg?expires=1696629224&or=0&s=cc276d60f611011b38d000577e9e0bef,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61f9-6469-11ee-8251-129b4cad2a96,15.06.2020,NO0010031479,DNB,−400,"130,00",−52000,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-122.jpeg?expires=1696629224&or=0&s=d6c5b1d1c4907c740f8e8050c41ea8b2,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b63ab-6469-11ee-828a-129b4cad2a96,16.06.2020,NO0010715394,ABL GROUP,2700,"3,86",10422,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-194.jpeg?expires=1696629224&or=0&s=5bb2b5e57bcc59b41fb4cd9fe06b5f2e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66e8-6469-11ee-82d2-129b4cad2a96,16.06.2020,NO0010851272,BEAR NEL DNM,30000,"0,70",21000,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-194.jpeg?expires=1696629224&or=0&s=5bb2b5e57bcc59b41fb4cd9fe06b5f2e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66e8-6469-11ee-82d2-129b4cad2a96,16.06.2020,NO0010851272,BEAR NEL DNM,−30000,"0,71",−21300,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-184.jpeg?expires=1696629224&or=0&s=d47a4097b60400a56602dc9e18509da0,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b66b8-6469-11ee-82c8-129b4cad2a96,16.06.2020,NO0010824642,BULL NORSKHYDRO X3 ND1,−5000,"5,10",−25500,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-65.jpeg?expires=1696629224&or=0&s=cc276d60f611011b38d000577e9e0bef,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61f9-6469-11ee-8251-129b4cad2a96,16.06.2020,NO0010031479,DNB,900,"133,00",119700,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-65.jpeg?expires=1696629224&or=0&s=cc276d60f611011b38d000577e9e0bef,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61f9-6469-11ee-8251-129b4cad2a96,16.06.2020,NO0010031479,DNB,900,"132,75",119475,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-65.jpeg?expires=1696629224&or=0&s=cc276d60f611011b38d000577e9e0bef,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61f9-6469-11ee-8251-129b4cad2a96,16.06.2020,NO0010031479,DNB,−600,"134,50",−80700,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-65.jpeg?expires=1696629224&or=0&s=cc276d60f611011b38d000577e9e0bef,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61f9-6469-11ee-8251-129b4cad2a96,16.06.2020,NO0010031479,DNB,−900,"133,60",−120240,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-59.jpeg?expires=1696629224&or=0&s=35d2ece5be4d804663f3096e5f009f11,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61dd-6469-11ee-824b-129b4cad2a96,16.06.2020,NO0005052605,NORSK HYDRO,−5 000,"27,50",−137500,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-95.jpeg?expires=1696629224&or=0&s=fcbbb9fdb38d119aaef87829b3426020,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6325-6469-11ee-826f-129b4cad2a96,16.06.2020,NO0010572589,SAGA PURE,−9500,"1,12",−10640,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-124.jpeg?expires=1696629224&or=0&s=12e6f2d93d4f3aeef9f1e3672a9c13da,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b63b4-6469-11ee-828c-129b4cad2a96,16.06.2020,NO0010734122,VISTIN PHARMA,−3000,"12,40",−37196,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-91.jpeg?expires=1696629224&or=0&s=803951e054f1fb2b474bae36ff9d8ac3,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6311-6469-11ee-826b-129b4cad2a96,16.06.2020,NO0010571680,WALLENIUS WILHELMS,5000,"13,88",69400,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-65.jpeg?expires=1696629224&or=0&s=cc276d60f611011b38d000577e9e0bef,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61f9-6469-11ee-8251-129b4cad2a96,17.06.2020,NO0010031479,DNB,−800,"132,10",−105680,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-59.jpeg?expires=1696629224&or=0&s=35d2ece5be4d804663f3096e5f009f11,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61dd-6469-11ee-824b-129b4cad2a96,17.06.2020,NO0005052605,NORSK HYDRO,4 000,"27,27",109080,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-91.jpeg?expires=1696629224&or=0&s=803951e054f1fb2b474bae36ff9d8ac3,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6311-6469-11ee-826b-129b4cad2a96,17.06.2020,NO0010571680,WALLENIUS WILHELMS,6000,"13,66",81960,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-91.jpeg?expires=1696629224&or=0&s=803951e054f1fb2b474bae36ff9d8ac3,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6311-6469-11ee-826b-129b4cad2a96,17.06.2020,NO0010571680,WALLENIUS WILHELMS,5000,"13,76",68800,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-91.jpeg?expires=1696629224&or=0&s=803951e054f1fb2b474bae36ff9d8ac3,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6311-6469-11ee-826b-129b4cad2a96,17.06.2020,NO0010571680,WALLENIUS WILHELMS,−5000,"13,50",−67500,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-59.jpeg?expires=1696629224&or=0&s=35d2ece5be4d804663f3096e5f009f11,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61dd-6469-11ee-824b-129b4cad2a96,18.06.2020,NO0005052605,NORSK HYDRO,3 000,"27,08",81240,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-91.jpeg?expires=1696629224&or=0&s=803951e054f1fb2b474bae36ff9d8ac3,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6311-6469-11ee-826b-129b4cad2a96,18.06.2020,NO0010571680,WALLENIUS WILHELMS,3000,"13,30",39900,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-91.jpeg?expires=1696629224&or=0&s=803951e054f1fb2b474bae36ff9d8ac3,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6311-6469-11ee-826b-129b4cad2a96,19.06.2020,NO0010571680,WALLENIUS WILHELMS,2000,"13,30",26600,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-95.jpeg?expires=1696629224&or=0&s=fcbbb9fdb38d119aaef87829b3426020,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6325-6469-11ee-826f-129b4cad2a96,22.06.2020,NO0010572589,SAGA PURE,−20000,"0,94",−18800,DnB
